feature_id	n_perturbations	p_up	p_down	p_const	dominant_state	SSI	stability_deviation	stability_level	dominant_signal_identity	fsf_signal_class
WT_998	100	0.58	0.06	0.36	up	0.58	0.42000000000000004	instable	instable_no_stable_identity	instable
WT_107	100	0.57	0.02	0.41	up	0.57	0.43000000000000005	instable	instable_no_stable_identity	instable
WT_131	100	0.57	0.04	0.39	up	0.57	0.43000000000000005	instable	instable_no_stable_identity	instable
WT_201	100	0.57	0.03	0.4	up	0.57	0.43000000000000005	instable	instable_no_stable_identity	instable
WT_314	100	0.57	0.03	0.4	up	0.57	0.43000000000000005	instable	instable_no_stable_identity	instable
WT_327	100	0.57	0.03	0.4	up	0.57	0.43000000000000005	instable	instable_no_stable_identity	instable
WT_35	100	0.57	0.04	0.39	up	0.57	0.43000000000000005	instable	instable_no_stable_identity	instable
WT_823	100	0.57	0.08	0.35	up	0.57	0.43000000000000005	instable	instable_no_stable_identity	instable
WT_824	100	0.57	0.03	0.4	up	0.57	0.43000000000000005	instable	instable_no_stable_identity	instable
WT_840	100	0.57	0.03	0.4	up	0.57	0.43000000000000005	instable	instable_no_stable_identity	instable
WT_877	100	0.57	0.06	0.37	up	0.57	0.43000000000000005	instable	instable_no_stable_identity	instable
WT_964	100	0.57	0.03	0.4	up	0.57	0.43000000000000005	instable	instable_no_stable_identity	instable
WT_333	100	0.56	0.04	0.4	up	0.56	0.43999999999999995	instable	instable_no_stable_identity	instable
WT_370	100	0.56	0.04	0.4	up	0.56	0.43999999999999995	instable	instable_no_stable_identity	instable
WT_373	100	0.56	0.04	0.4	up	0.56	0.43999999999999995	instable	instable_no_stable_identity	instable
WT_524	100	0.56	0.06	0.38	up	0.56	0.43999999999999995	instable	instable_no_stable_identity	instable
WT_920	100	0.56	0.02	0.42	up	0.56	0.43999999999999995	instable	instable_no_stable_identity	instable
WT_925	100	0.56	0.04	0.4	up	0.56	0.43999999999999995	instable	instable_no_stable_identity	instable
WT_4	100	0.55	0.07	0.38	up	0.55	0.44999999999999996	instable	instable_no_stable_identity	instable
WT_618	100	0.55	0.02	0.43	up	0.55	0.44999999999999996	instable	instable_no_stable_identity	instable
WT_693	100	0.55	0.06	0.39	up	0.55	0.44999999999999996	instable	instable_no_stable_identity	instable
WT_703	100	0.55	0.03	0.42	up	0.55	0.44999999999999996	instable	instable_no_stable_identity	instable
WT_848	100	0.55	0.1	0.35	up	0.55	0.44999999999999996	instable	instable_no_stable_identity	instable
WT_116	100	0.54	0.07	0.39	up	0.54	0.45999999999999996	instable	instable_no_stable_identity	instable
WT_119	100	0.54	0.04	0.42	up	0.54	0.45999999999999996	instable	instable_no_stable_identity	instable
WT_172	100	0.54	0.04	0.42	up	0.54	0.45999999999999996	instable	instable_no_stable_identity	instable
WT_466	100	0.54	0.08	0.38	up	0.54	0.45999999999999996	instable	instable_no_stable_identity	instable
WT_592	100	0.54	0.05	0.41	up	0.54	0.45999999999999996	instable	instable_no_stable_identity	instable
WT_786	100	0.53	0.03	0.44	up	0.53	0.47	instable	instable_no_stable_identity	instable
WT_825	100	0.53	0.04	0.43	up	0.53	0.47	instable	instable_no_stable_identity	instable
IN_168	100	0.26	0.24	0.5	constant	0.5	0.5	instable	instable_no_stable_identity	instable
IN_314	100	0.3	0.49	0.21	down	0.49	0.51	instable	instable_no_stable_identity	instable
IN_619	100	0.22	0.3	0.48	constant	0.48	0.52	instable	instable_no_stable_identity	instable
IN_626	100	0.48	0.21	0.31	up	0.48	0.52	instable	instable_no_stable_identity	instable
IN_665	100	0.48	0.23	0.29	up	0.48	0.52	instable	instable_no_stable_identity	instable
IN_7	100	0.33	0.48	0.19	down	0.48	0.52	instable	instable_no_stable_identity	instable
IN_442	100	0.31	0.47	0.22	down	0.47	0.53	instable	instable_no_stable_identity	instable
IN_74	100	0.47	0.29	0.24	up	0.47	0.53	instable	instable_no_stable_identity	instable
IN_103	100	0.26	0.28	0.46	constant	0.46	0.54	instable	instable_no_stable_identity	instable
IN_313	100	0.46	0.23	0.31	up	0.46	0.54	instable	instable_no_stable_identity	instable
IN_351	100	0.23	0.46	0.31	down	0.46	0.54	instable	instable_no_stable_identity	instable
IN_479	100	0.46	0.23	0.31	up	0.46	0.54	instable	instable_no_stable_identity	instable
IN_680	100	0.24	0.46	0.3	down	0.46	0.54	instable	instable_no_stable_identity	instable
IN_989	100	0.26	0.28	0.46	constant	0.46	0.54	instable	instable_no_stable_identity	instable
IN_146	100	0.27	0.28	0.45	constant	0.45	0.55	instable	instable_no_stable_identity	instable
IN_215	100	0.3	0.25	0.45	constant	0.45	0.55	instable	instable_no_stable_identity	instable
IN_333	100	0.45	0.26	0.29	up	0.45	0.55	instable	instable_no_stable_identity	instable
IN_407	100	0.3	0.45	0.25	down	0.45	0.55	instable	instable_no_stable_identity	instable
IN_514	100	0.45	0.31	0.24	up	0.45	0.55	instable	instable_no_stable_identity	instable
IN_537	100	0.45	0.36	0.19	up	0.45	0.55	instable	instable_no_stable_identity	instable
IN_546	100	0.29	0.45	0.26	down	0.45	0.55	instable	instable_no_stable_identity	instable
IN_555	100	0.45	0.34	0.21	up	0.45	0.55	instable	instable_no_stable_identity	instable
IN_59	100	0.3	0.25	0.45	constant	0.45	0.55	instable	instable_no_stable_identity	instable
IN_611	100	0.26	0.45	0.29	down	0.45	0.55	instable	instable_no_stable_identity	instable
IN_66	100	0.31	0.45	0.24	down	0.45	0.55	instable	instable_no_stable_identity	instable
IN_683	100	0.45	0.28	0.27	up	0.45	0.55	instable	instable_no_stable_identity	instable
IN_756	100	0.45	0.28	0.27	up	0.45	0.55	instable	instable_no_stable_identity	instable
IN_759	100	0.29	0.45	0.26	down	0.45	0.55	instable	instable_no_stable_identity	instable
IN_770	100	0.18	0.45	0.37	down	0.45	0.55	instable	instable_no_stable_identity	instable
IN_895	100	0.27	0.28	0.45	constant	0.45	0.55	instable	instable_no_stable_identity	instable
IN_97	100	0.29	0.26	0.45	constant	0.45	0.55	instable	instable_no_stable_identity	instable
IN_102	100	0.3	0.44	0.26	down	0.44	0.56	instable	instable_no_stable_identity	instable
IN_14	100	0.26	0.44	0.3	down	0.44	0.56	instable	instable_no_stable_identity	instable
IN_147	100	0.26	0.3	0.44	constant	0.44	0.56	instable	instable_no_stable_identity	instable
IN_157	100	0.44	0.28	0.28	up	0.44	0.56	instable	instable_no_stable_identity	instable
IN_236	100	0.27	0.44	0.29	down	0.44	0.56	instable	instable_no_stable_identity	instable
IN_245	100	0.25	0.31	0.44	constant	0.44	0.56	instable	instable_no_stable_identity	instable
IN_276	100	0.44	0.23	0.33	up	0.44	0.56	instable	instable_no_stable_identity	instable
IN_286	100	0.3	0.44	0.26	down	0.44	0.56	instable	instable_no_stable_identity	instable
IN_292	100	0.3	0.44	0.26	down	0.44	0.56	instable	instable_no_stable_identity	instable
IN_318	100	0.28	0.44	0.28	down	0.44	0.56	instable	instable_no_stable_identity	instable
IN_334	100	0.24	0.32	0.44	constant	0.44	0.56	instable	instable_no_stable_identity	instable
IN_340	100	0.35	0.44	0.21	down	0.44	0.56	instable	instable_no_stable_identity	instable
IN_394	100	0.28	0.28	0.44	constant	0.44	0.56	instable	instable_no_stable_identity	instable
IN_426	100	0.3	0.44	0.26	down	0.44	0.56	instable	instable_no_stable_identity	instable
IN_509	100	0.26	0.3	0.44	constant	0.44	0.56	instable	instable_no_stable_identity	instable
IN_530	100	0.44	0.31	0.25	up	0.44	0.56	instable	instable_no_stable_identity	instable
IN_55	100	0.31	0.25	0.44	constant	0.44	0.56	instable	instable_no_stable_identity	instable
IN_596	100	0.34	0.44	0.22	down	0.44	0.56	instable	instable_no_stable_identity	instable
IN_600	100	0.44	0.32	0.24	up	0.44	0.56	instable	instable_no_stable_identity	instable
IN_650	100	0.44	0.24	0.32	up	0.44	0.56	instable	instable_no_stable_identity	instable
IN_687	100	0.31	0.25	0.44	constant	0.44	0.56	instable	instable_no_stable_identity	instable
IN_735	100	0.27	0.44	0.29	down	0.44	0.56	instable	instable_no_stable_identity	instable
IN_773	100	0.27	0.44	0.29	down	0.44	0.56	instable	instable_no_stable_identity	instable
IN_775	100	0.26	0.44	0.3	down	0.44	0.56	instable	instable_no_stable_identity	instable
IN_873	100	0.2	0.36	0.44	constant	0.44	0.56	instable	instable_no_stable_identity	instable
IN_902	100	0.44	0.25	0.31	up	0.44	0.56	instable	instable_no_stable_identity	instable
IN_918	100	0.28	0.28	0.44	constant	0.44	0.56	instable	instable_no_stable_identity	instable
IN_921	100	0.44	0.23	0.33	up	0.44	0.56	instable	instable_no_stable_identity	instable
IN_94	100	0.27	0.44	0.29	down	0.44	0.56	instable	instable_no_stable_identity	instable
IN_940	100	0.44	0.31	0.25	up	0.44	0.56	instable	instable_no_stable_identity	instable
IN_946	100	0.32	0.44	0.24	down	0.44	0.56	instable	instable_no_stable_identity	instable
IN_971	100	0.25	0.44	0.31	down	0.44	0.56	instable	instable_no_stable_identity	instable
IN_12	100	0.43	0.26	0.31	up	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_190	100	0.31	0.43	0.26	down	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_198	100	0.26	0.31	0.43	constant	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_249	100	0.43	0.3	0.27	up	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_31	100	0.32	0.43	0.25	down	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_312	100	0.31	0.43	0.26	down	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_376	100	0.43	0.27	0.3	up	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_39	100	0.43	0.25	0.32	up	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_402	100	0.26	0.43	0.31	down	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_428	100	0.29	0.28	0.43	constant	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_434	100	0.43	0.29	0.28	up	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_531	100	0.24	0.33	0.43	constant	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_681	100	0.31	0.43	0.26	down	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_707	100	0.34	0.43	0.23	down	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_757	100	0.43	0.26	0.31	up	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_760	100	0.25	0.43	0.32	down	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_904	100	0.34	0.43	0.23	down	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_967	100	0.25	0.43	0.32	down	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_976	100	0.37	0.43	0.2	down	0.43	0.5700000000000001	instable	instable_no_stable_identity	instable
IN_115	100	0.42	0.28	0.3	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_13	100	0.28	0.42	0.3	down	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_136	100	0.29	0.29	0.42	constant	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_140	100	0.23	0.42	0.35	down	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_152	100	0.26	0.32	0.42	constant	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_161	100	0.42	0.29	0.29	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_177	100	0.42	0.29	0.29	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_196	100	0.42	0.21	0.37	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_2	100	0.31	0.42	0.27	down	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_247	100	0.27	0.42	0.31	down	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_316	100	0.42	0.27	0.31	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_339	100	0.27	0.42	0.31	down	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_372	100	0.3	0.28	0.42	constant	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_405	100	0.3	0.42	0.28	down	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_430	100	0.42	0.3	0.28	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_438	100	0.4	0.42	0.18	down	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_446	100	0.26	0.32	0.42	constant	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_456	100	0.35	0.23	0.42	constant	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_475	100	0.42	0.28	0.3	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_484	100	0.34	0.24	0.42	constant	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_486	100	0.3	0.28	0.42	constant	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_507	100	0.42	0.4	0.18	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_516	100	0.27	0.42	0.31	down	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_541	100	0.28	0.3	0.42	constant	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_552	100	0.4	0.42	0.18	down	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_559	100	0.42	0.33	0.25	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_563	100	0.37	0.21	0.42	constant	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_568	100	0.42	0.33	0.25	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_577	100	0.31	0.42	0.27	down	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_584	100	0.28	0.3	0.42	constant	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_606	100	0.42	0.29	0.29	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_618	100	0.42	0.24	0.34	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_646	100	0.3	0.28	0.42	constant	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_671	100	0.29	0.29	0.42	constant	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_68	100	0.42	0.25	0.33	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_690	100	0.42	0.29	0.29	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_692	100	0.35	0.42	0.23	down	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_741	100	0.42	0.22	0.36	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_742	100	0.42	0.34	0.24	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_743	100	0.3	0.28	0.42	constant	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_751	100	0.42	0.3	0.28	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_802	100	0.25	0.42	0.33	down	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_817	100	0.32	0.26	0.42	constant	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_825	100	0.24	0.34	0.42	constant	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_834	100	0.25	0.42	0.33	down	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_86	100	0.42	0.28	0.3	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_876	100	0.26	0.42	0.32	down	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_901	100	0.32	0.42	0.26	down	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_929	100	0.29	0.42	0.29	down	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_974	100	0.24	0.34	0.42	constant	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_98	100	0.42	0.23	0.35	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_985	100	0.42	0.34	0.24	up	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_988	100	0.33	0.25	0.42	constant	0.42	0.5800000000000001	instable	instable_no_stable_identity	instable
IN_10	100	0.41	0.31	0.28	up	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_1000	100	0.34	0.41	0.25	down	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_108	100	0.25	0.34	0.41	constant	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_119	100	0.33	0.26	0.41	constant	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_132	100	0.41	0.3	0.29	up	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_145	100	0.27	0.41	0.32	down	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_160	100	0.31	0.28	0.41	constant	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_25	100	0.41	0.33	0.26	up	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_26	100	0.41	0.25	0.34	up	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_261	100	0.28	0.41	0.31	down	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_271	100	0.29	0.3	0.41	constant	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_287	100	0.31	0.28	0.41	constant	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_361	100	0.3	0.29	0.41	constant	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_365	100	0.41	0.29	0.3	up	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_384	100	0.23	0.41	0.36	down	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_398	100	0.41	0.31	0.28	up	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_399	100	0.28	0.41	0.31	down	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_40	100	0.37	0.22	0.41	constant	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_404	100	0.34	0.25	0.41	constant	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_411	100	0.41	0.29	0.3	up	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_417	100	0.36	0.41	0.23	down	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_42	100	0.26	0.41	0.33	down	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_453	100	0.32	0.41	0.27	down	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_460	100	0.23	0.41	0.36	down	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_463	100	0.31	0.28	0.41	constant	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_467	100	0.41	0.28	0.31	up	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_481	100	0.28	0.31	0.41	constant	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_483	100	0.21	0.38	0.41	constant	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_491	100	0.41	0.27	0.32	up	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
IN_504	100	0.27	0.41	0.32	down	0.41	0.5900000000000001	instable	instable_no_stable_identity	instable
